ComponentName, StatisticName, StatisticSubId, StatisticType, SimTime, Rank, Sum.u64, SumSQ.u64, Count.u64, Min.u64, Max.u64
rtr_l1_g1_r1, output_port_stalls, port1, Accumulator, 2612521133, 0, 0, 0, 0, 0, 0
rtr_l1_g1_r1, idle_time, port1, Accumulator, 2612521133, 0, 2609561873, 13538077685305663, 598, 122402, 16194669
rtr_l1_g1_r1, width_adj_count, port1, Accumulator, 2612521133, 0, 0, 0, 0, 0, 0
rtr_l1_g1_r1, send_bit_count, port2, Accumulator, 2612521133, 0, 252488, 144098112, 597, 360, 3432
rtr_l1_g1_r1, send_packet_count, port2, Accumulator, 2612521133, 0, 597, 597, 597, 1, 1
rtr_l1_g1_r1, output_port_stalls, port2, Accumulator, 2612521133, 0, 0, 0, 0, 0, 0
rtr_l1_g1_r1, idle_time, port2, Accumulator, 2612521133, 0, 2609553875, 17247107938170737, 598, 110405, 18629869
rtr_l1_g1_r1, width_adj_count, port2, Accumulator, 2612521133, 0, 0, 0, 0, 0, 0
rtr_l1_g1_r1, send_bit_count, port3, Accumulator, 2612521133, 0, 250832, 143184000, 594, 360, 3432
rtr_l1_g1_r1, send_packet_count, port3, Accumulator, 2612521133, 0, 594, 594, 594, 1, 1
rtr_l1_g1_r1, output_port_stalls, port3, Accumulator, 2612521133, 0, 0, 0, 0, 0, 0
rtr_l1_g1_r1, idle_time, port3, Accumulator, 2612521133, 0, 2609573870, 16157466600988862, 595, 110405, 18183469
rtr_l1_g1_r1, width_adj_count, port3, Accumulator, 2612521133, 0, 0, 0, 0, 0, 0
rtr_l1_g1_r1, xbar_stalls, port0, Accumulator, 2612521133, 0, 0, 0, 0, 0, 0
rtr_l1_g1_r1, xbar_stalls, port1, Accumulator, 2612521133, 0, 0, 0, 0, 0, 0
rtr_l1_g1_r1, xbar_stalls, port2, Accumulator, 2612521133, 0, 0, 0, 0, 0, 0
rtr_l1_g1_r1, xbar_stalls, port3, Accumulator, 2612521133, 0, 0, 0, 0, 0, 0
nic8:rtrLink:networkIF, packet_latency, , Accumulator, 2612521133, 0, 275592, 125955214, 603, 457, 463
nic8:rtrLink:networkIF, send_bit_count, , Accumulator, 2612521133, 0, 254936, 145110720, 603, 360, 3432
nic8:rtrLink:networkIF, output_port_stalls, , Accumulator, 2612521133, 0, 0, 0, 0, 0, 0
nic8:rtrLink:networkIF, idle_time, , Accumulator, 2612521133, 0, 2264805746, 13853730684537064, 603, 110005, 15193736
nic9:rtrLink:networkIF, packet_latency, , Accumulator, 2612521133, 0, 273588, 124838444, 603, 111, 463
nic9:rtrLink:networkIF, send_bit_count, , Accumulator, 2612521133, 0, 254936, 145110720, 603, 360, 3432
nic9:rtrLink:networkIF, output_port_stalls, , Accumulator, 2612521133, 0, 0, 0, 0, 0, 0
nic9:rtrLink:networkIF, idle_time, , Accumulator, 2612521133, 0, 2263135613, 13818860487494483, 603, 110005, 15193736
rtr_l0_g4_r0, send_bit_count, port0, Accumulator, 2612521133, 0, 254296, 144281280, 603, 360, 3432
rtr_l0_g4_r0, send_packet_count, port0, Accumulator, 2612521133, 0, 603, 603, 603, 1, 1
rtr_l0_g4_r0, output_port_stalls, port0, Accumulator, 2612521133, 0, 0, 0, 0, 0, 0
rtr_l0_g4_r0, idle_time, port0, Accumulator, 2612521133, 0, 2609533880, 17991211712725588, 602, 121602, 16055469
rtr_l0_g4_r0, width_adj_count, port0, Accumulator, 2612521133, 0, 0, 0, 0, 0, 0
rtr_l0_g4_r0, send_bit_count, port1, Accumulator, 2612521133, 0, 254296, 144281280, 603, 360, 3432
rtr_l0_g4_r0, send_packet_count, port1, Accumulator, 2612521133, 0, 603, 603, 603, 1, 1
rtr_l0_g4_r0, output_port_stalls, port1, Accumulator, 2612521133, 0, 0, 0, 0, 0, 0
rtr_l0_g4_r0, idle_time, port1, Accumulator, 2612521133, 0, 2609533880, 17949501732021586, 603, 99205, 16055469
rtr_l0_g4_r0, width_adj_count, port1, Accumulator, 2612521133, 0, 0, 0, 0, 0, 0
rtr_l0_g4_r0, send_bit_count, port2, Accumulator, 2612521133, 0, 254936, 145110720, 603, 360, 3432
